,city,community,latitude,longitude,type,price,address,beds,sq_feet,baths,cats,dogs,utilities_included
1198,Calgary,Wolf Willow,50.8744876,-114.0064489,Basement,1500,,2,1100,1,0,0,['Internet']
1199,Calgary,Rockland Park,51.1093121,-114.2749686,Basement,1600,209 Haskayne Drive Northwest,1,690,1,0,0,"['Heat', 'Electricity', 'Water', 'Internet']"
1200,Calgary,Southview,51.0320568,-113.9812821,House,1500,2432 36 St SE,2,,1,0,0,['']
1201,Calgary,Hillhurst,51.0520017,-114.0869397,Apartment,1575,100 10A Street NW,1,,1,2,0,"['Heat', 'Water']"
1202,Calgary,Glacier Ridge,51.1852621,-114.1676021,Basement,1600,Edith Mnr NW,2,,1,0,0,['See Full Description']
1203,Calgary,Cranston,50.8644942,-113.9751055,Condo Unit,1550,257 Cranbrook Square Southeast,1,522,1,0,0,['See Full Description']
1204,Calgary,Mahogany,50.8898474,-113.9084939,Basement,1550,,2,905,1,0,0,['Internet']
1205,Calgary,Cliff Bungalow,51.0349101,-114.0774354,Apartment,1595,2010 Hope St SW,studio,450,1,2,2,"['Heat', 'Water']"
1206,Calgary,Highland Park,51.0836495,-114.0656562,Basement,1550,3509 1 Street Northwest,2,850,1,0,0,['']
1207,Calgary,Oakridge,50.96487,-114.11922,Townhouse,1510,C6 - 2525 98 Avenue Southwest,3,,1,2,2,['Water']
1208,Calgary,Connaught,51.0403577,-114.0845724,Apartment,1590,1008 14 Ave SW,1,378,1,2,2,"['Heat', 'Water']"
1209,Calgary,Castleridge,51.1055026,-113.9692289,Basement,1550,207 Castlebrook Road Northeast,2,875,1,0,0,['See Full Description']
1210,Calgary,Thorncliffe,51.0971631,-114.0674681,Basement,1500,235 Simons Road Northwest,2,800,1,0,0,"['Heat', 'Electricity', 'Water']"
1211,Calgary,Mission,51.0301756,-114.0653515,Apartment,1589,115 25 Ave SW,1,575,1,2,2,"['Heat', 'Water']"
1212,Calgary,Evanston,51.1762109,-114.1181866,Basement,1500,108 Evansridge Circle Northwest,2,800,1,0,0,['Internet']
1213,Calgary,Seton,50.8771134,-113.9599869,Basement,1550,1119 Seton Circle Southeast,2,,1,0,0,['']
1214,Calgary,Lower Mount Royal,51.037193,-114.0808441,Apartment,1550,304 - 824 18 Avenue Southwest,1,,1,0,0,"['Heat', 'Water']"
1215,Calgary,Belmont,50.8714782,-114.0673184,Basement,1500,,1,528,1,0,0,"['Heat', 'Electricity', 'Internet']"
1216,Calgary,Sherwood,51.1640304,-114.1582582,Basement,1600,172 Sherview Grove Northwest,2,1000,1,0,0,['See Full Description']
1217,Calgary,Thorncliffe,51.10477785,-114.0663716,Basement,1600,,1,675,1,0,0,"['Heat', 'Cable', 'Electricity', 'Internet', 'Water']"
1218,Calgary,Patterson Heights,51.0636351,-114.1728563,Basement,1600,28 Patterson Crescent,2,1290,1,0,0,['See Full Description']
1219,Calgary,Tuxedo Park,51.0769186,-114.0252927,Basement,1500,,1+den,200,1,0,0,"['Heat', 'Electricity', 'Water', 'Cable', 'Internet', 'See Full Description']"
1220,Calgary,Seton,50.8801363,-113.9471175,Basement,1500,45 St SE,1,,1,0,0,['']
1221,Calgary,Cornerstone,51.1569712,-113.9321426,Basement,1500,,2,,1,0,0,"['Heat', 'Electricity', 'Water']"
1222,Calgary,Carrington,51.1776001,-114.0874035,Basement,1550,53 Carringsby Landing Northwest,2,,1,0,0,['See Full Description']
1223,Calgary,Skyview,51.1642158,-113.9614729,Condo Unit,1630,1212 - 60 Skyview Ranch Rd NE,1,664,1,2,2,"['Water', 'Heat']"
1224,Calgary,Sage Hill,51.1768921,-114.1394301,Basement,1500,,1,720,1,0,0,['Internet']
1225,Calgary,Seton,50.8702808,-113.9440931,Basement,1599,Setonstone Grn SE,2,550,1,2,2,['See Full Description']
1226,Calgary,Creekstone,50.8702721,-114.0707957,Basement,1500,21242 Sheriff King Street Southwest,2,680,1,0,0,['']
1227,Calgary,Livingston,51.1848063,-114.0684673,Condo Unit,1600,2111 - 350 Livingston Common Northeast,1,540,1,0,0,"['Heat', 'Water']"
1228,Calgary,Bridlewood,50.8957704,-114.1122987,Basement,1600,1052 Bridlemeadows Manor Southwest,2,850,1,0,0,"['Heat', 'Electricity', 'Water']"
1229,Calgary,Banff Trail,51.0762873,-114.1156808,Townhouse,1520,2703 23 Street Northwest,1,500,1,2,2,['']
1230,Calgary,Pineridge,51.0730322,-113.957532,Condo Unit,1540,5300 Rundlehorn Drive Northeast,1,,1,2,2,"['Heat', 'Water']"
1231,Calgary,Panorama Hills,51.1610904,-114.0833054,Basement,1500,,2,800,1,0,0,['']
1232,Calgary,Seton,50.8801363,-113.9471175,Basement,1500,45 St SE,1,,1,0,0,['']
1233,Calgary,Acadia,50.9679003,-114.0496343,Basement,1550,,2,950,1,0,0,['']
1234,Calgary,Huntington Hills,51.12847592,-114.0590074,Basement,1550,8007 Huntington Road Northeast,1,700,1,2,0,"['Heat', 'Cable', 'Internet', 'Electricity', 'Water']"
1235,Calgary,Montgomery,51.0767962,-114.1683694,Basement,1600,,2,,1,0,0,['']
1236,Calgary,Mahogany,50.8908762,-113.9150772,Basement,1600,208 Magnolia Heights Southeast,2,767,1,0,0,['See Full Description']
1237,Calgary,Montgomery,51.0741232,-114.1546728,Basement,1600,4608 22 Avenue Northwest,2,1250,1,2,0,['']
1238,Calgary,Silverado,50.8829725,-114.0765124,Basement,1550,Silverado Range View Southwest,2,,1,0,0,['Internet']
1239,Calgary,Silverton,50.87410963,-114.0598281,Basement,1560,Silverton Glen Cres Sw,2,,1,0,0,['Internet']
1240,Calgary,Ogden,50.982267,-114.003891,Basement,1500,,2,900,1,2,0,['See Full Description']
1241,Calgary,Seton,50.8679488,-113.9551721,Townhouse,1600,338 Seton Circle Southeast,1,525,1,2,2,['']
1242,Calgary,Nolan Hill,51.1742998,-114.174172,Basement,1500,,2,,1,2,0,"['Internet', 'Cable', 'See Full Description']"
1243,Calgary,Yorkville,50.872031,-114.0735571,Basement,1600,75 Yorkville Court Southwest,2,850,1,2,2,['']
1244,Calgary,Bankview,51.0335696,-114.0959078,Apartment,1525,2315 14A Street SW,1,,1,0,0,"['Heat', 'Water']"
1245,Calgary,Mayland Heights,51.05961224,-114.0202482,Duplex,1595,8 Ave NE,2,950,1,2,2,['See Full Description']
1246,Calgary,Beltline,51.04011,-114.0779808,Apartment,1600,720 14 Avenue SW,1,,1,0,0,"['Heat', 'Water']"
1247,Calgary,Sunalta,51.0432187,-114.1030699,Apartment,1550,1821 11 Avenue SW,studio,,1,2,2,['']
1248,Calgary,Mckenzie Towne,50.9130963,-113.9713378,Basement,1500,,1,1200,1,2,2,"['Internet', 'See Full Description']"
1249,Calgary,Walden,50.86616,-114.01714,Basement,1550,228 Walgrove Way Southeast,2,642,1,0,0,['']
1250,Calgary,Beltline,51.0392031,-114.0918984,Apartment,1550,1305 15 Ave SW,1,643,1,0,0,"['Heat', 'Water']"
1251,Calgary,Tuscany,51.1318862,-114.2433162,Basement,1600,,1,,1,0,0,"['Electricity', 'Water', 'Internet', 'Heat']"
1252,Calgary,Ambleton,51.1844391,-114.1157968,Basement,1600,,2,,1,0,2,['Internet']
1253,Calgary,Spruce Cliff,51.0490361,-114.141667,Basement,1500,435 37 Street Southwest,2,,1,2,2,['See Full Description']
1254,Calgary,Walden,50.86616,-114.01714,Basement,1550,228 Walgrove Way Southeast,2,600,1,2,2,['']
1255,Calgary,Sage Hill,51.1734734,-114.1502616,Basement,1500,Sage Hl Ln NW,1,,1,0,0,['']
1256,Calgary,Downtown,51.0472973,-114.0828068,Apartment,1635,924 - 7 Avenue SW,1,640,1,2,2,"['Heat', 'Water']"
1257,Calgary,Rocky Ridge,51.1408145,-114.2376914,Basement,1600,127 Rocky Ridge Bay Northwest,2,,1,0,0,['']
1258,Calgary,Royal Oak,51.1452746,-114.219123,Basement,1550,37 Royal Birch Landing Northwest,1,800,1,0,0,['']
1259,Calgary,Evanston,51.1777577,-114.1161249,Basement,1550,14 Evansfield Park NW,2,,1,0,0,"['', 'See Full Description']"
1260,Calgary,Harvest Hills,51.1464294,-114.0434511,Basement,1600,106 Harvest Creek Close Northeast,2,1650,1,0,0,['See Full Description']
1261,Calgary,Tuxedo Park,51.0807283,-114.0602761,Basement,1575,,2,985,1,0,0,['']
1262,Calgary,Huntington Hills,51.1234135,-114.0683957,Basement,1600,,2+den,1200,1,0,0,['See Full Description']
1263,Calgary,Bowness,51.0850379,-114.199049,Apartment,1600,#1 - 3608 - 77 Street NW,2,860,1,0,0,"['Heat', 'Water', '']"
1264,Calgary,Glacier Ridge,51.187732,-114.1664533,Basement,1500,,2,,1,2,2,['']
1265,Calgary,Seton,50.8706212,-113.9575118,Condo Unit,1600,200 Seton Circle Southeast,1,472,1,0,0,"['Heat', 'Water', 'See Full Description']"
1266,Calgary,Crescent Heights,51.0617459,-114.0603296,Condo Unit,1595,,1,500,1,2,0,"['Heat', 'Water']"
1267,Calgary,Carrington,51.1795199,-114.08896,Basement,1500,,1,550,1,0,0,"['Internet', 'Water', 'Electricity', 'Heat']"
1268,Calgary,Crescent Heights,51.0617621,-114.0603381,Condo Unit,1595,1105 1 Street Northeast,1,500,1,2,0,"['Heat', 'Water']"
1269,Calgary,Tuxedo Park,51.0707949,-114.058313,Duplex,1600,D - 226 20 Avenue Northeast,2,,1,0,0,['']
1270,Calgary,Creekstone,50.86197468,-114.0695313,Basement,1600,800 Creekstone Circle Southwest,2,,1,0,0,"['Heat', 'Electricity', 'Water', 'See Full Description']"
1271,Calgary,Mahogany,50.8872485,-113.9135595,Basement,1600,131 Magnolia Drive Southeast,2,600,1,0,0,['']
1272,Calgary,Bridgeland,51.0569628,-114.0407007,Main Floor,1525,525 9 Street Northeast,2,900,1,2,0,['']
1273,Calgary,Sherwood,51.1613067,-114.151392,Basement,1600,137 Sherwood Circle Northwest,2,,1,0,0,"['Heat', 'Electricity', 'Water', 'Internet', 'See Full Description']"
1274,Calgary,Albert Park,51.0389102,-113.9964478,Main Floor,1620,,2,900,1,2,0,['']
1275,Calgary,Seton,50.86559701,-113.9560297,Basement,1500,39 Seton Parade Southeast,2,610,1,0,0,['See Full Description']
1276,Calgary,Rosscarrock,51.0420515,-114.1483609,Basement,1600,"1133 B, 42 street SW",2,850,1,2,0,"['See Full Description', '']"
1277,Calgary,Carrington,51.1831931,-114.0854684,Basement,1600,120 Carrington Close Northwest,2,800,1,0,0,['See Full Description']
1278,Calgary,Bowness,51.0948568,-114.2179046,Main Floor,1645,,2,900,1,2,0,['']
1279,Calgary,Hawkwood,51.134449,-114.1664878,Basement,1500,363 Hawktree Circle Northwest,2,960,1,0,0,['']
1280,Calgary,Seton,50.8656986,-113.9547437,Basement,1500,24 Seton Mews Southeast,2,,1,2,2,['See Full Description']
1281,Calgary,Livingston,51.18855209,-114.0683935,Basement,1599,14882 1st St NE,1,700,1,0,0,"['Internet', 'Heat', 'Electricity']"
1282,Calgary,Glacier Ridge,51.1852621,-114.1676021,Basement,1500,Edith Mnr NW,2,920,1,0,0,"['Internet', 'See Full Description']"
1283,Calgary,Mahogany,50.887207,-113.912192,Basement,1550,179 Magnolia Drive Southeast,2,700,1,0,0,['']
1284,Calgary,South Calgary,51.0296825,-114.0991726,Apartment,1599,,1,,1,0,0,"['Heat', 'Water']"
1285,Calgary,Elbow Park,51.0171505,-114.0866684,Room For Rent,1500,,1,3750,1,0,0,"['Heat', 'Internet', 'Water', 'Cable', 'Electricity']"
1286,Calgary,Sandstone,51.1344648,-114.0902358,Basement,1500,51 Sandstone Dr.,2,900,1,0,0,['']
1287,Calgary,Glacier Ridge,51.183889,-114.1707517,Basement,1500,,2,701,1,0,0,['']
1288,Calgary,Livingston,51.1880757,-114.0517,Basement,1500,47 Herron Rise Northeast,2,700,1,2,2,['']
1289,Calgary,Midnapore,50.9186948,-114.0623185,Basement,1600,484 Midridge Drive Southeast,1+den,,1,2,2,['']
1290,Calgary,Bankview,51.03727622,-114.1018948,Main Floor,1550,1813 17th Street SW,2,1150,1,0,2,"['', 'See Full Description']"
1291,Calgary,Bankview,51.0359466,-114.099213,Condo Unit,1600,403 - 2117 16 Street Southwest,1,,1,2,2,['Water']
1292,Calgary,Penbrooke Meadows,51.0383598,-113.9558853,Apartment,1500,229 - 1727 54 St SE,1,580,1,2,2,"['Heat', 'Water']"
1293,Calgary,Mahogany,50.8863566,-113.9097905,Basement,1550,325 Magnolia Way Southeast,2,900,1,0,0,['See Full Description']
1294,Calgary,Livingston,51.1900538,-114.0765515,Basement,1500,,1,,1,0,0,"['Water', 'Internet', 'See Full Description', 'Heat']"
1295,Calgary,Sage Hill,51.1788073,-114.1554053,Basement,1550,32 Sage Bank Road Northwest,1,862,1,0,0,"['Heat', 'Electricity', 'Water', 'Cable', 'See Full Description', 'Internet']"
1296,Calgary,Creekstone,50.8613245,-114.0652569,Basement,1500,97 Creekstone Drive Southwest,1,821,1,0,0,"['Heat', 'Electricity', 'Water']"
1297,Calgary,Hotchkiss,50.916966,-113.8958137,Basement,1550,,2,670,1,2,0,['See Full Description']
1298,Calgary,Sunnyside,51.0591924,-114.0857634,Apartment,1550,822 10 Street Northwest,2,,1,0,0,"['Heat', 'Water', '']"
1299,Calgary,Mahogany,50.8878784,-113.9156023,Basement,1550,1110 Mahogany Boulevard Southeast,2,,2,0,0,['']
1300,Calgary,Kincora,51.1609187,-114.1323599,Basement,1600,,2,,1,0,0,['']
1301,Calgary,Downtown,51.0394592,-114.0666337,Condo Unit,1625,504 - 211 14 Avenue SW,1,,1,2,2,"['Heat', 'Water']"
1302,Calgary,Sherwood,51.16043,-114.1568249,Basement,1575,,2,1000,2,0,0,['Internet']
1303,Calgary,Legacy,50.8516251,-113.9980395,Basement,1580,178 Legacy Glen Court Southeast,2,690,1,0,0,['']
1304,Calgary,Rosscarrock,51.0389696,-114.1429733,Condo Unit,1500,1 - 1619 38 Street Southwest,1,650,1,0,0,"['Heat', 'Water']"
1305,Calgary,Pineridge,51.0801659,-113.9442195,Basement,1600,642 Pineland Road Northeast,2,760,1,0,0,"['Heat', 'Electricity', 'Water']"
1306,Calgary,Coral Springs,51.0982884,-113.9311522,Basement,1500,14 Coral Sands Place Northeast,2,,1.5,0,0,['See Full Description']
1307,Calgary,Livingston,51.1913311,-114.0788818,Basement,1550,54 Lucas Close Northwest,2,750,1,2,2,"['See Full Description', 'Internet']"
1308,Calgary,Castleridge,51.1102151,-113.9603159,Basement,1500,80 Castledale Crescent Northeast,2+den,,1,0,0,['']
1309,Calgary,Cornerstone,51.1614436,-113.9319139,Basement,1600,,2,850,1,2,2,['See Full Description']
1310,Calgary,Legacy,50.8586144,-113.998658,Basement,1600,,2,,1,0,0,['']
1311,Calgary,Forest Heights,51.0403737,-113.9625431,Basement,1600,1516 49 Street Southeast,2,,1,2,0,['']
1312,Calgary,Livingston,51.1892688,-114.0551162,Basement,1500,,2,750,1,0,0,['Internet']
1313,Calgary,Livingston,51.18759247,-114.0592055,Basement,1550,,2,580,1,0,0,['Internet']
1314,Calgary,Panorama Hills,51.16778814,-114.0811152,Basement,1500,,2,800,1,0,0,"['Heat', 'Electricity', 'Water', 'Internet']"
1315,Calgary,Livingston,51.1871242,-114.0784559,Basement,1600,,2,750,1,0,0,"['Heat', 'Electricity', 'Water', 'See Full Description']"
1316,Calgary,Beltline,51.0394532,-114.0853465,Condo Unit,1550,9 - 1020 15 Avenue Southwest,1,550,1,2,0,"['Heat', 'Water']"
1317,Calgary,Skyview,51.1591577,-113.9630926,Basement,1600,,2,1000,1,0,0,"['See Full Description', ' ', 'Internet', 'Heat', 'Electricity', 'Water']"
1318,Calgary,Rockland Park,51.10855076,-114.2620463,Apartment,1500,,1,800,1,2,2,['']
1319,Calgary,Highland Park,51.0837969,-114.060718,Basement,1500,,1+den,700,1,2,2,['']
1320,Calgary,Pineridge,51.0714543,-113.9371283,Basement,1500,Pinetree Pl NE,1+den,1200,1,0,0,['']
1321,Calgary,Rangeview,50.8705047,-113.9248062,Basement,1600,7627 202 Avenue Southeast,1,,1,2,2,['']
1322,Calgary,Legacy,50.8516251,-113.9980395,Basement,1600,182 Legacy Glen Court Southeast,2,690,1,0,0,['']
1323,Calgary,Livingston,51.1859584,-114.0509061,Basement,1600,,2,735,1,0,0,['See Full Description']
1324,Calgary,Belvedere,51.0444988,-113.9029506,Basement,1550,283 Belvedere Drive Southeast,2,1000,1,0,0,"['Heat', 'Electricity', 'Water']"
1325,Calgary,Martindale,51.11669936,-113.9444687,Basement,1500,35 Martindale Mews Northeast,2,,1,0,0,['']
1326,Calgary,Albert Park,51.03989,-113.99646,Main Floor,1599,,2,1000,1,2,0,['']
1327,Calgary,Legacy,50.8605084,-114.0036662,Basement,1500,Legacy Reach Common SE,2,,1,0,0,['']
1328,Calgary,Connaught,51.0396011,-114.0698458,Apartment,1600,323-14 Ave. SW,1,750,1,0,0,"['Heat', 'Electricity', 'Water', 'Internet', '']"
1329,Calgary,Hamptons,51.13933496,-114.146541,Basement,1500,,2,1150,1,0,0,['Internet']
1330,Calgary,Citadel,51.14729804,-114.1941373,Room For Rent,1600,Citadel Bluff Close Northwest,2,,1.5,0,0,"['Cable', 'Internet']"
1331,Calgary,Homestead,51.1175339,-113.9139475,Basement,1500,Homestead Pk Norheast,2,735,1,0,0,['']
1332,Calgary,Copperfield,50.918432,-113.9246449,Basement,1600,129 Copperpond Bay Southeast,2,850,1,0,0,['']
1333,Calgary,Tuscany,51.12762147,-114.2345563,Basement,1500,110 Tuscarora Place,1,,1,0,0,['Internet']
1334,Calgary,Highwood,51.0879678,-114.0716558,Basement,1500,4 St NW,2,980,1,0,0,['']
1335,Calgary,Creekstone,50.8619528,-114.0645135,Basement,1550,64 Creekstone Drive Southwest,1+den,890,1,0,0,['See Full Description']
1336,Calgary,Homestead,51.1211261,-113.9181285,Basement,1600,,2,,1,2,0,['']
1337,Calgary,Yorkville,50.8720483,-114.0752071,Basement,1600,93 Yorkville Landing Southwest,2,,1,0,0,['']
1338,Calgary,Montgomery,51.0782835,-114.1628137,House,1600,5015 21st Ave. NW,2,732,1,0,0,['']
1339,Calgary,Ambleton,51.1838264,-114.1087217,Basement,1600,Ambleside Cres NW,1+den,650,1,0,0,"['Internet', 'Heat', 'Electricity', 'Water', 'See Full Description']"
1340,Calgary,Huntington Hills,51.1179985,-114.0695975,Basement,1600,,2,900,1,0,0,"['', 'Heat', 'Water', 'Electricity']"
1341,Calgary,Crescent Heights,51.0546027,-114.0567318,Condo Unit,1500,403 - 316 2 Avenue Northeast,1,550,1,0,0,"['Heat', 'Water']"
1342,Calgary,Kingsland,50.990369,-114.074715,Apartment,1600,607 Kingsmere Crescent Southwest,1,,1,0,0,"['Heat', 'Water']"
1343,Calgary,Walden,50.86596,-114.01628,Basement,1550,261B Walgrove Way SE,2,950,1,0,0,['Internet']
1344,Calgary,Nolan Hill,51.1767629,-114.172811,Basement,1500,,2,,1,0,0,['']
1345,Calgary,Varsity,51.09338877,-114.152543,Basement,1600,"4627 Virginia Drive, n.w.",2,1000,1,0,0,['']
1346,Calgary,Livingston,51.1866059,-114.0563548,Basement,1550,,2,700,1,0,0,['']
1347,Calgary,Cougar Ridge,51.0685283,-114.2216143,Basement,1550,,1,650,1,2,2,['']
1348,Calgary,Carrington,51.17953724,-114.0912386,House,1500,,2,,1,0,0,['']
1349,Calgary,Legacy,50.8624017,-114.0220706,Condo Unit,1600,81 Legacy Blvd SE,2,650,1,0,0,"['Heat', 'Water', '']"
1350,Calgary,Kincora,51.1616239,-114.1390743,Basement,1500,151 Kincora Hill Northwest,2,,1,0,0,['See Full Description']
1351,Calgary,Tuscany,51.1190328,-114.2516971,Basement,1500,,1,1000,1,0,0,['Internet']
1352,Calgary,Livingston,51.1846872,-114.0767852,Basement,1600,,2,,1,0,0,['See Full Description']
1353,Calgary,Kingsland,50.9929985,-114.0757231,Condo Unit,1500,619 67 Avenue Southwest,studio,700,1,0,0,"['Heat', 'Water', 'Electricity', 'Internet']"
1354,Calgary,Albert Park,51.0430547,-113.9961706,Duplex,1500,2734  11th Avenue SE,2,,1,0,0,"['Water', ' ', 'Internet']"
1355,Calgary,Tuxedo,51.0776929,-114.0606208,Basement,1600,131 28 Avenue Northeast,1,,1,2,2,"['Heat', 'Electricity', 'Water', '']"
1356,Calgary,Panorama Hills,51.1645183,-114.0851853,Basement,1550,,1,900,1,2,2,"['Internet', 'Cable']"
1357,Calgary,Glacier Ridge,51.1852982,-114.1707388,Basement,1500,117 Edith Gate Northwest,1+den,,1,0,0,['Internet']
1358,Calgary,Rangeview,50.8720171,-113.9213748,Basement,1600,,2+den,650,1,2,2,['']
1359,Calgary,Capitol Hill,51.0676484,-114.0858241,Apartment,1600,,1+den,650,1,0,0,"['Heat', 'Water']"
1360,Calgary,Homestead,51.1300491,-113.901992,Basement,1500,143 Homestead Drive Northeast,2,650,1,0,0,['']
1361,Calgary,Beddington,51.1344121,-114.0801087,Basement,1600,171 Bernard Drive Northwest,2,1200,1,0,0,"['Heat', 'Electricity', 'Water', 'Internet']"
1362,Calgary,Creekstone,50.8702963,-114.0707925,Basement,1600,21246 Sheriff King Street Southwest,2,700,2,0,0,['']
1363,Calgary,Roxboro,51.0273694,-114.0660234,Room For Rent,1500,3019 Roxboro Glen Road Southwest,1,,1.5,2,2,"['See Full Description', 'Heat', 'Electricity', 'Water', 'Cable', 'Internet']"
1364,Calgary,Falconridge,51.0986408,-113.9394075,Basement,1500,211 Fallswater Road Northeast,2,1000,1,0,0,['See Full Description']
1365,Calgary,Saddle Ridge,51.12943,-113.9468,Basement,1600,,2,,1,0,0,"['', 'See Full Description']"
1366,Calgary,Yorkville,50.8744945,-114.0777643,Basement,1500,44 Yorkville Road Southwest,2,,1,0,0,['']
1367,Calgary,Ranchlands,51.1167363,-114.1768329,Apartment,1600,6651 Ranchview Dr NW,2,890,1,0,0,"['Heat', 'Water']"
1368,Calgary,Downtown,51.0436825,-114.0650951,Apartment,1535,140 10 avenue SW,1,,1,0,0,"['Heat', 'Electricity', 'Water']"
1369,Calgary,Beltline,51.0385938,-114.0726177,Condo Unit,1599,517 15 Avenue Southwest,1,550,1,2,0,"['Heat', 'Internet', 'Water']"
1370,Calgary,Mount Pleasant,51.0721429,-114.0719471,Basement,1550,505 22 Avenue Northwest,1,470,1,2,2,['See Full Description']
1371,Calgary,Cornerstone,51.1711203,-113.9380824,Basement,1500,35 Corner Glen Gardens Northeast,2,1800,1,2,2,"['Heat', 'Electricity', 'Water']"
1372,Calgary,Vista Heights,51.0660494,-114.0101472,Apartment,1649,1185 McKinnon Dr. NE,1,600,1,2,2,"['Heat', 'Water']"
1373,Calgary,Walden,50.8662457,-114.0175062,Basement,1500,216 Walgrove Way Southeast,1,715,1,2,2,['See Full Description']
1374,Calgary,Skyview,51.1558751,-113.9634199,Basement,1500,Skyview Shores Manor NE,2,683,1,0,0,['See Full Description']
1375,Calgary,Bowness,51.0854845,-114.1892874,Basement,1500,,2,,1,0,0,['']
1376,Calgary,Seton,50.8659033,-113.9554131,Basement,1550,Seton Grove SE,2,700,1,0,0,['']
1377,Calgary,Albert Park,51.0444636,-114.0001151,Basement,1500,2525R 9 Ave SE,2,900,1,0,0,"['', 'Heat', 'Electricity', 'Water']"
1378,Calgary,Glendale,51.035997,-114.143187,Basement,1500,,1,1000,1,2,2,"['Cable', 'Internet', 'See Full Description', 'Heat', 'Electricity', 'Water']"
1379,Calgary,Thorncliffe,51.0984522,-114.0621078,Basement,1600,,2,700,1,0,0,"['Heat', 'Cable', 'Electricity', 'Internet', 'Water']"
1380,Calgary,Cliff Bungalow,51.0317079,-114.0730935,Apartment,1600,2320 5 Street Southwest,studio,330,1,2,2,"['Heat', 'Water']"
1381,Calgary,Ambleton,51.1838641,-114.1135529,Basement,1500,89 Amblehurst Way Northwest,2,920,1,0,0,['See Full Description']
1382,Calgary,Legacy,50.8578553,-114.0043121,Basement,1500,75 Legacy Glen Common Southeast,2,711,1,0,0,"['Internet', 'Cable', 'See Full Description']"
1383,Calgary,Auburn Bay,50.8934543,-113.9563349,Basement,1500,160 Auburn Bay Avenue Southeast,2,1100,1,0,0,['']
1384,Calgary,Glacier Ridge,51.1853231,-114.1689137,Basement,1500,,2,700,1,0,0,['']
